id	parentSeq	childSeq	strand	pStart	pEnd	cStart	cEnd	method
2177	235	7105	1	6996	8425	1	315	AUGUSTUS
2178	235	7106	1	8476	9627	1	282	AUGUSTUS
2179	236	7107	0	1	1367	1	297	AUGUSTUS
2180	236	7108	0	1561	2407	1	146	AUGUSTUS
2181	237	7109	0	1666	6177	1	210	AUGUSTUS
2182	238	7110	0	3728	9117	1	693	AUGUSTUS
2183	238	7111	1	9916	14911	1	392	AUGUSTUS
2184	240	7112	1	1826	3440	1	231	AUGUSTUS
2185	240	7113	1	3566	7926	1	531	AUGUSTUS
2186	241	7114	0	1	6497	1	1822	AUGUSTUS
2187	241	7115	1	7816	14581	1	1678	AUGUSTUS
2188	241	7116	1	16956	18983	1	518	AUGUSTUS
2189	242	7117	0	1	6307	1	142	AUGUSTUS
2190	243	7118	0	4379	5727	1	103	AUGUSTUS
2191	243	7119	0	6488	13057	1	104	AUGUSTUS
2192	245	7120	1	2046	3443	1	443	AUGUSTUS
2193	246	7121	1	5	3922	1	638	AUGUSTUS
2194	247	7122	1	44	9383	1	342	AUGUSTUS
2195	247	7123	1	10886	11873	1	214	AUGUSTUS
2196	247	7124	1	12626	20523	1	1186	AUGUSTUS
2197	247	7125	1	20906	26217	1	402	AUGUSTUS
2198	248	7126	1	2966	5819	1	441	AUGUSTUS
2199	249	7127	1	5796	8124	1	678	AUGUSTUS
2200	249	7128	1	9706	10167	1	105	AUGUSTUS
2201	249	7129	1	10286	14349	1	506	AUGUSTUS
2202	250	7130	0	1	2669	1	433	AUGUSTUS
2203	251	7131	1	2	1090	1	289	AUGUSTUS
2204	251	7132	0	1364	4447	1	110	AUGUSTUS
2205	251	7133	0	6237	7127	1	125	AUGUSTUS
2206	251	7134	1	8366	10219	1	416	AUGUSTUS
2207	252	7135	0	1	1917	1	411	AUGUSTUS
2208	252	7136	1	5456	21657	1	1566	AUGUSTUS
2209	253	7137	0	466	3627	1	575	AUGUSTUS
2210	253	7138	1	3946	10322	1	1832	AUGUSTUS
2211	254	7139	1	1364	4626	1	904	AUGUSTUS
2212	256	7140	1	2	2066	1	644	AUGUSTUS
2213	256	7141	1	2506	8470	1	949	AUGUSTUS
2214	257	7142	0	7385	11867	1	390	AUGUSTUS
2215	257	7143	1	17876	18596	1	122	AUGUSTUS
2216	258	7144	1	1	7525	1	359	AUGUSTUS
2217	259	7145	1	4406	6917	1	511	AUGUSTUS
2218	259	7146	0	9227	11077	1	508	AUGUSTUS
2219	259	7147	1	11266	15001	1	456	AUGUSTUS
2220	259	7148	1	15256	19140	1	262	AUGUSTUS
2221	260	7149	1	1	9775	1	818	AUGUSTUS
2222	260	7150	1	10216	13374	1	689	AUGUSTUS
2223	260	7151	1	14496	17862	1	896	AUGUSTUS
2224	260	7152	0	18208	20007	1	132	AUGUSTUS
2225	260	7153	0	21801	22897	1	195	AUGUSTUS
2226	260	7154	0	22982	25197	1	400	AUGUSTUS
2227	260	7155	0	26994	34750	1	794	AUGUSTUS
2228	261	7156	1	536	5157	1	1063	AUGUSTUS
2229	262	7157	1	2	791	1	157	AUGUSTUS
2230	262	7158	0	4188	6214	1	535	AUGUSTUS
2231	263	7159	1	1046	9558	1	1660	AUGUSTUS
2232	264	7160	0	3585	7527	1	1017	AUGUSTUS
2233	264	7161	0	7611	10197	1	562	AUGUSTUS
2234	264	7162	0	12457	17467	1	851	AUGUSTUS
2235	265	7163	1	3946	13892	1	833	AUGUSTUS
2236	265	7164	1	14576	15828	1	274	AUGUSTUS
2237	265	7165	1	16926	18281	1	361	AUGUSTUS
2238	266	7166	0	1	2427	1	320	AUGUSTUS
2239	267	7167	1	286	2332	1	567	AUGUSTUS
2240	267	7168	0	2356	2997	1	138	AUGUSTUS
2241	267	7169	0	3051	4757	1	500	AUGUSTUS
2242	267	7170	0	6722	8817	1	583	AUGUSTUS
2243	267	7171	0	8869	10997	1	338	AUGUSTUS
2244	268	7172	1	886	2749	1	531	AUGUSTUS
2245	269	7173	0	1	2417	1	501	AUGUSTUS
2246	269	7174	1	3916	11440	1	744	AUGUSTUS
2247	269	7175	1	11866	14221	1	310	AUGUSTUS
2248	270	7176	0	1	2927	1	920	AUGUSTUS
2249	271	7177	1	4916	6564	1	279	AUGUSTUS
2250	271	7178	1	11876	18716	1	506	AUGUSTUS
2251	272	7179	0	1	2747	1	665	AUGUSTUS
2252	272	7180	0	3762	6067	1	447	AUGUSTUS
2253	272	7181	0	8394	9109	1	203	AUGUSTUS
2254	273	7182	1	2	1773	1	410	AUGUSTUS
2255	273	7183	1	5006	7273	1	634	AUGUSTUS
2256	273	7184	0	7418	8997	1	218	AUGUSTUS
2257	274	7185	0	1	7737	1	1688	AUGUSTUS
2258	274	7186	0	9391	10367	1	225	AUGUSTUS
2259	275	7187	0	853	6047	1	1330	AUGUSTUS
2260	277	7188	1	1	3475	1	186	AUGUSTUS
2261	278	7189	0	852	6707	1	938	AUGUSTUS
2262	278	7190	1	9976	10887	1	187	AUGUSTUS
2263	279	7191	1	2	1675	1	429	AUGUSTUS
2264	279	7192	0	7030	9707	1	650	AUGUSTUS
2265	280	7193	0	1	2017	1	487	AUGUSTUS
2266	281	7194	1	1206	6212	1	249	AUGUSTUS
2267	281	7195	0	6341	8727	1	568	AUGUSTUS
2268	281	7196	1	9866	16105	1	1553	AUGUSTUS
2269	282	7197	1	1	6577	1	351	AUGUSTUS
2270	282	7198	0	7604	8407	1	199	AUGUSTUS
2271	282	7199	0	8460	9967	1	331	AUGUSTUS
2272	282	7200	1	10616	14242	1	907	AUGUSTUS
2273	282	7201	1	14346	17275	1	698	AUGUSTUS
2274	283	7202	0	1247	3307	1	157	AUGUSTUS
2275	283	7203	0	7214	14487	1	1169	AUGUSTUS
2276	283	7204	1	14586	16841	1	462	AUGUSTUS
2277	283	7205	1	16916	18851	1	553	AUGUSTUS
2278	284	7206	0	6481	11157	1	345	AUGUSTUS
2279	284	7207	0	11232	12167	1	105	AUGUSTUS
2280	285	7208	0	1457	10547	1	2647	AUGUSTUS
2281	286	7209	0	1	6407	1	310	AUGUSTUS
2282	286	7210	1	6976	16203	1	1376	AUGUSTUS
2283	287	7211	0	834	2307	1	158	AUGUSTUS
2284	287	7212	0	2444	8527	1	1488	AUGUSTUS
2285	287	7213	1	9546	11817	1	291	AUGUSTUS
2286	287	7214	0	13676	15187	1	473	AUGUSTUS
2287	287	7215	1	15576	22048	1	1303	AUGUSTUS
2288	287	7216	1	22226	23511	1	226	AUGUSTUS
2289	287	7217	0	26293	27387	1	132	AUGUSTUS
2290	287	7218	0	31219	33607	1	518	AUGUSTUS
2291	288	7219	1	2516	5041	1	137	AUGUSTUS
2292	289	7220	1	3226	6744	1	321	AUGUSTUS
2293	289	7221	1	10696	14588	1	1053	AUGUSTUS
2294	289	7222	1	15296	20777	1	919	AUGUSTUS
2295	291	7223	1	5076	6950	1	441	AUGUSTUS
2296	292	7224	0	499	3827	1	1045	AUGUSTUS
2297	292	7225	0	4083	5557	1	258	AUGUSTUS
2298	293	7226	1	876	8220	1	1516	AUGUSTUS
2299	293	7227	0	8234	12847	1	211	AUGUSTUS
2300	293	7228	1	14506	16059	1	363	AUGUSTUS
2301	293	7229	0	16177	20947	1	713	AUGUSTUS
2302	293	7230	1	21776	25349	1	329	AUGUSTUS
2303	294	7231	0	1	2777	1	149	AUGUSTUS
2304	294	7232	1	2956	7007	1	243	AUGUSTUS
2305	294	7233	0	14891	15727	1	209	AUGUSTUS
2306	294	7234	0	15781	17127	1	301	AUGUSTUS
2307	295	7235	0	1	3657	1	704	AUGUSTUS
2308	296	7236	0	610	1277	1	169	AUGUSTUS
2309	296	7237	0	3366	11367	1	345	AUGUSTUS
2310	297	7238	0	396	4457	1	1174	AUGUSTUS
2311	300	7239	1	2236	4462	1	276	AUGUSTUS
2312	300	7240	1	4726	9501	1	1299	AUGUSTUS
2313	301	7241	1	1126	4253	1	884	AUGUSTUS
2314	302	7242	1	2656	4686	1	261	AUGUSTUS
2315	302	7243	0	4754	9499	1	1363	AUGUSTUS
2316	303	7244	1	2	2497	1	793	AUGUSTUS
2317	304	7245	1	8826	12993	1	104	AUGUSTUS
2318	304	7246	1	14316	19725	1	1064	AUGUSTUS
2319	304	7247	0	20332	23867	1	1028	AUGUSTUS
2320	304	7248	0	25111	29687	1	748	AUGUSTUS
2321	305	7249	0	1	1127	1	289	AUGUSTUS
2322	305	7250	0	3180	7567	1	786	AUGUSTUS
2323	305	7251	0	10830	14157	1	802	AUGUSTUS
2324	306	7252	1	2	7142	1	1250	AUGUSTUS
2325	307	7253	0	3991	6587	1	218	AUGUSTUS
2326	307	7254	0	7235	12517	1	1305	AUGUSTUS
2327	308	7255	0	2848	10007	1	1856	AUGUSTUS
2328	310	7256	0	1	6907	1	694	AUGUSTUS
2329	310	7257	1	9716	13486	1	702	AUGUSTUS
2330	311	7258	0	1	8417	1	549	AUGUSTUS
2331	311	7259	0	9441	12807	1	292	AUGUSTUS
2332	311	7260	0	18019	18587	1	125	AUGUSTUS
2333	311	7261	0	18829	21357	1	577	AUGUSTUS
2334	312	7262	0	3570	4797	1	166	AUGUSTUS
2335	312	7263	1	5636	9832	1	489	AUGUSTUS
2336	313	7264	0	1	5777	1	931	AUGUSTUS
2337	313	7265	0	7445	14747	1	499	AUGUSTUS
2338	314	7266	1	1526	3925	1	341	AUGUSTUS
2339	314	7267	1	4036	5205	1	341	AUGUSTUS
2340	315	7268	1	2	3415	1	1013	AUGUSTUS
2341	316	7269	1	276	7710	1	254	AUGUSTUS
2342	316	7270	0	9765	14777	1	124	AUGUSTUS
2343	316	7271	0	18006	19317	1	175	AUGUSTUS
2344	316	7272	0	20013	24547	1	251	AUGUSTUS
2345	317	7273	0	5650	6217	1	103	AUGUSTUS
2346	318	7274	0	1	2017	1	289	AUGUSTUS
2347	318	7275	0	2754	3957	1	268	AUGUSTUS
2348	319	7276	0	1	6797	1	933	AUGUSTUS
2349	319	7277	0	7155	11767	1	751	AUGUSTUS
2350	319	7278	1	13026	15779	1	674	AUGUSTUS
2351	320	7279	0	1	7956	1	2242	AUGUSTUS
2352	321	7280	1	1	4336	1	1079	AUGUSTUS
2353	322	7281	1	1	4400	1	971	AUGUSTUS
2354	323	7282	1	1216	3542	1	668	AUGUSTUS
2355	325	7283	1	1	3709	1	926	AUGUSTUS
2356	325	7284	0	5101	6547	1	125	AUGUSTUS
2357	325	7285	0	7229	9647	1	607	AUGUSTUS
2358	325	7286	0	9707	16467	1	1836	AUGUSTUS
2359	326	7287	1	2	3813	1	623	AUGUSTUS
2360	327	7288	0	1	2647	1	864	AUGUSTUS
2361	327	7289	0	3733	5628	1	471	AUGUSTUS
2362	328	7290	1	1	1921	1	143	AUGUSTUS
2363	328	7291	0	2494	6777	1	248	AUGUSTUS
2364	329	7292	0	866	8917	1	1819	AUGUSTUS
2365	330	7293	1	2026	8032	1	387	AUGUSTUS
2366	330	7294	0	8469	11967	1	364	AUGUSTUS
2367	330	7295	0	17951	20767	1	612	AUGUSTUS
2368	330	7296	0	20817	21697	1	221	AUGUSTUS
2369	330	7297	1	22586	26722	1	555	AUGUSTUS
2370	331	7298	0	1	2475	1	775	AUGUSTUS
2371	332	7299	1	2	4684	1	1176	AUGUSTUS
2372	333	7300	0	1	1517	1	287	AUGUSTUS
2373	333	7301	1	4226	25922	1	1958	AUGUSTUS
2374	334	7302	1	256	4160	1	110	AUGUSTUS
2375	334	7303	0	4913	8557	1	196	AUGUSTUS
2376	334	7304	1	8686	15179	1	1788	AUGUSTUS
2377	334	7305	0	16673	18717	1	521	AUGUSTUS
2378	335	7306	0	1	6077	1	782	AUGUSTUS
2379	335	7307	0	7583	14187	1	1629	AUGUSTUS
2380	335	7308	0	14249	28337	1	2285	AUGUSTUS
2381	335	7309	0	28507	30737	1	434	AUGUSTUS
2382	336	7310	0	1	2917	1	734	AUGUSTUS
2383	336	7311	0	4751	5477	1	159	AUGUSTUS
2384	336	7312	1	8666	15526	1	1438	AUGUSTUS
2385	336	7313	0	17309	20101	1	790	AUGUSTUS
2386	337	7314	1	363	6090	1	1365	AUGUSTUS
2387	338	7315	1	2	2389	1	427	AUGUSTUS
2388	339	7316	1	3549	7747	1	462	AUGUSTUS
2389	340	7317	0	2219	11847	1	2438	AUGUSTUS
2390	340	7318	1	12066	14124	1	112	AUGUSTUS
2391	340	7319	1	14336	20258	1	842	AUGUSTUS
2392	340	7320	1	22466	24386	1	479	AUGUSTUS
2393	341	7321	1	2226	3836	1	173	AUGUSTUS
2394	341	7322	0	5244	6267	1	105	AUGUSTUS
2395	341	7323	0	6442	9927	1	103	AUGUSTUS
2396	342	7324	1	626	2111	1	345	AUGUSTUS
2397	342	7325	0	2122	3407	1	120	AUGUSTUS
2398	343	7326	1	936	4632	1	1029	AUGUSTUS
2399	344	7327	0	1	2887	1	140	AUGUSTUS
2400	344	7328	0	3530	10807	1	1261	AUGUSTUS
2401	344	7329	0	12247	13027	1	191	AUGUSTUS
2402	344	7330	0	19843	20819	1	226	AUGUSTUS
2403	345	7331	0	1	1387	1	215	AUGUSTUS
2404	345	7332	0	1861	3457	1	306	AUGUSTUS
2405	345	7333	1	4476	9058	1	668	AUGUSTUS
2406	345	7334	1	13666	19764	1	1306	AUGUSTUS
2407	346	7335	1	1166	6359	1	1047	AUGUSTUS
2408	347	7336	0	1	5937	1	1736	AUGUSTUS
2409	347	7337	1	6296	7830	1	268	AUGUSTUS
2410	347	7338	1	8056	8850	1	209	AUGUSTUS
2411	348	7339	1	1	7126	1	831	AUGUSTUS
2412	348	7340	0	7897	19477	1	1456	AUGUSTUS
2413	348	7341	1	20586	22469	1	440	AUGUSTUS
2414	349	7342	0	1	7027	1	1719	AUGUSTUS
2415	350	7343	0	1	5857	1	1434	AUGUSTUS
2416	350	7344	1	5956	8059	1	293	AUGUSTUS
2417	350	7345	0	8137	13297	1	1397	AUGUSTUS
2418	351	7346	1	1675	4602	1	409	AUGUSTUS
2419	352	7347	0	1	7617	1	320	AUGUSTUS
2420	352	7348	1	8866	10429	1	218	AUGUSTUS
2421	352	7349	0	10779	13997	1	484	AUGUSTUS
2422	354	7350	1	804	4842	1	1280	AUGUSTUS
2423	355	7351	1	10	4005	1	1155	AUGUSTUS
2424	356	7352	1	493	2981	1	828	AUGUSTUS
2425	357	7353	0	1134	3637	1	371	AUGUSTUS
2426	358	7354	1	1256	3739	1	266	AUGUSTUS
2427	358	7355	1	4026	15576	1	1601	AUGUSTUS
2428	358	7356	0	18273	23167	1	860	AUGUSTUS
2429	359	7357	1	1	3331	1	298	AUGUSTUS
2430	359	7358	0	3476	4647	1	233	AUGUSTUS
2431	359	7359	0	6524	8397	1	329	AUGUSTUS
2432	359	7360	0	8500	12027	1	356	AUGUSTUS
2433	359	7361	1	18086	19443	1	355	AUGUSTUS
2434	359	7362	1	19806	23332	1	789	AUGUSTUS
2435	359	7363	1	23646	24770	1	302	AUGUSTUS
2436	360	7364	0	1831	4237	1	710	AUGUSTUS
2437	361	7365	0	1	917	1	228	AUGUSTUS
2438	361	7366	0	1083	2077	1	103	AUGUSTUS
2439	363	7367	0	407	3327	1	840	AUGUSTUS
2440	363	7368	0	3470	4307	1	163	AUGUSTUS
2441	363	7369	1	5736	9562	1	1089	AUGUSTUS
2442	364	7370	0	2798	6667	1	894	AUGUSTUS
2443	366	7371	1	2	1451	1	348	AUGUSTUS
2444	366	7372	0	1857	4087	1	634	AUGUSTUS
2445	366	7373	1	4246	5664	1	334	AUGUSTUS
2446	366	7374	0	6154	13087	1	1744	AUGUSTUS
2447	366	7375	0	13137	14557	1	218	AUGUSTUS
2448	367	7376	1	1106	2119	1	150	AUGUSTUS
2449	367	7377	0	2304	9537	1	1218	AUGUSTUS
2450	367	7378	1	10206	10770	1	118	AUGUSTUS
2451	367	7379	0	10811	11467	1	122	AUGUSTUS
2452	368	7380	1	2266	7675	1	784	AUGUSTUS
2453	369	7381	1	2796	4228	1	276	AUGUSTUS
2454	369	7382	1	8246	11293	1	406	AUGUSTUS
2455	371	7383	0	4527	5242	1	165	AUGUSTUS
2456	372	7384	1	2	5275	1	901	AUGUSTUS
2457	373	7385	1	29	1418	1	383	AUGUSTUS
2458	373	7386	1	3066	7880	1	613	AUGUSTUS
2459	374	7387	0	2896	5427	1	680	AUGUSTUS
2460	374	7388	0	5542	7287	1	313	AUGUSTUS
2461	374	7389	0	10902	13427	1	384	AUGUSTUS
2462	375	7390	1	596	9280	1	1661	AUGUSTUS
2463	375	7391	1	9336	12718	1	864	AUGUSTUS
2464	377	7392	0	1	4077	1	1074	AUGUSTUS
2465	377	7393	0	4210	5197	1	126	AUGUSTUS
2466	378	7394	1	2	2252	1	405	AUGUSTUS
2467	379	7395	0	1	1217	1	357	AUGUSTUS
2468	379	7396	0	1339	3007	1	289	AUGUSTUS
2469	379	7397	1	4516	9948	1	912	AUGUSTUS
2470	380	7398	1	2	5654	1	1192	AUGUSTUS
2471	380	7399	0	8426	9967	1	204	AUGUSTUS
2472	380	7400	1	10696	13328	1	788	AUGUSTUS
2473	381	7401	1	806	4996	1	589	AUGUSTUS
2474	384	7402	0	12218	14527	1	649	AUGUSTUS
2475	385	7403	1	856	4834	1	544	AUGUSTUS
2476	385	7404	1	5686	15162	1	1431	AUGUSTUS
2477	386	7405	0	2045	3224	1	338	AUGUSTUS
2478	388	7406	0	1	4887	1	1336	AUGUSTUS
2479	388	7407	0	5009	7567	1	598	AUGUSTUS
2480	388	7408	0	8261	11154	1	483	AUGUSTUS
2481	389	7409	0	728	2797	1	118	AUGUSTUS
2482	390	7410	0	316	5317	1	1343	AUGUSTUS
2483	390	7411	0	9939	12747	1	373	AUGUSTUS
2484	391	7412	1	18	2427	1	481	AUGUSTUS
2485	391	7413	0	5643	7137	1	252	AUGUSTUS
2486	392	7414	1	2	710	1	167	AUGUSTUS
2487	392	7415	1	926	2554	1	269	AUGUSTUS
2488	394	7416	1	2	14029	1	2540	AUGUSTUS
2489	394	7417	0	16116	18397	1	268	AUGUSTUS
2490	394	7418	0	23025	27017	1	126	AUGUSTUS
2491	394	7419	0	27348	32987	1	376	AUGUSTUS
2492	395	7420	0	2888	5197	1	111	AUGUSTUS
2493	397	7421	0	298	3657	1	195	AUGUSTUS
2494	397	7422	1	4356	6328	1	401	AUGUSTUS
2495	398	7423	1	6	5587	1	1612	AUGUSTUS
2496	400	7424	0	7232	11537	1	934	AUGUSTUS
2497	402	7425	0	1	4587	1	830	AUGUSTUS
2498	402	7426	0	6427	9977	1	993	AUGUSTUS
2499	403	7427	0	221	1037	1	160	AUGUSTUS
2500	404	7428	0	856	4223	1	1033	AUGUSTUS
2501	405	7429	1	9	1048	1	273	AUGUSTUS
2502	405	7430	1	5076	10390	1	1232	AUGUSTUS
2503	405	7431	0	11755	16347	1	572	AUGUSTUS
2504	405	7432	1	16866	19915	1	408	AUGUSTUS
2505	405	7433	0	20135	21177	1	246	AUGUSTUS
2506	405	7434	0	22140	25937	1	954	AUGUSTUS
2507	405	7435	0	26054	27912	1	492	AUGUSTUS
2508	406	7436	1	2	5749	1	1600	AUGUSTUS
2509	406	7437	1	9196	11714	1	814	AUGUSTUS
2510	408	7438	0	1	1957	1	641	AUGUSTUS
2511	409	7439	0	1	2591	1	858	AUGUSTUS
2512	412	7440	1	2	960	1	240	AUGUSTUS
2513	412	7441	1	1126	2131	1	324	AUGUSTUS
2514	413	7442	1	2	1788	1	445	AUGUSTUS
2515	413	7443	1	4786	7435	1	747	AUGUSTUS
2516	413	7444	0	7510	11957	1	1009	AUGUSTUS
2517	413	7445	0	12299	14155	1	552	AUGUSTUS
2518	414	7446	0	1471	3537	1	638	AUGUSTUS
2519	415	7447	0	1572	4347	1	792	AUGUSTUS
2520	416	7448	0	1	3836	1	1102	AUGUSTUS
2521	417	7449	1	17	2230	1	655	AUGUSTUS
2522	418	7450	0	1	2757	1	810	AUGUSTUS
2523	419	7451	1	1	5032	1	1390	AUGUSTUS
2524	421	7452	0	1	2457	1	805	AUGUSTUS
2525	422	7453	0	1	1037	1	161	AUGUSTUS
2526	422	7454	0	2292	9634	1	1676	AUGUSTUS
2527	423	7455	0	1	2577	1	772	AUGUSTUS
2528	424	7456	1	19	2163	1	680	AUGUSTUS
2529	424	7457	1	2216	5534	1	205	AUGUSTUS
2530	424	7458	0	6370	7867	1	291	AUGUSTUS
2531	425	7459	0	2584	3629	1	344	AUGUSTUS
2532	426	7460	0	7081	8667	1	226	AUGUSTUS
2533	427	7461	1	2	1651	1	369	AUGUSTUS
2534	428	7462	1	346	2258	1	623	AUGUSTUS
2535	430	7463	0	4863	9817	1	1108	AUGUSTUS
2536	431	7464	0	2	1527	1	148	AUGUSTUS
2537	432	7465	0	1	4037	1	998	AUGUSTUS
2538	432	7466	0	5534	6438	1	202	AUGUSTUS
2539	433	7467	1	1	5499	1	1236	AUGUSTUS
2540	434	7468	1	366	3463	1	750	AUGUSTUS
2541	435	7469	1	4246	12527	1	197	AUGUSTUS
2542	435	7470	0	12841	13877	1	133	AUGUSTUS
2543	435	7471	0	14063	16947	1	854	AUGUSTUS
2544	435	7472	0	17081	19707	1	198	AUGUSTUS
2545	436	7473	0	1	1807	1	228	AUGUSTUS
2546	436	7474	0	3437	5040	1	349	AUGUSTUS
2547	437	7475	0	1	1467	1	268	AUGUSTUS
2548	437	7476	0	1656	3607	1	556	AUGUSTUS
2549	440	7477	0	1	2667	1	785	AUGUSTUS
2550	441	7478	0	1848	6837	1	1428	AUGUSTUS
2551	442	7479	0	1	5867	1	174	AUGUSTUS
2552	442	7480	0	6177	7477	1	289	AUGUSTUS
2553	443	7481	1	5	1842	1	567	AUGUSTUS
2554	443	7482	1	2046	5323	1	1055	AUGUSTUS
2555	444	7483	0	307	5957	1	1509	AUGUSTUS
2556	445	7484	1	18	2260	1	652	AUGUSTUS
2557	446	7485	0	1551	3409	1	554	AUGUSTUS
2558	447	7486	0	1638	2867	1	282	AUGUSTUS
2559	447	7487	0	2918	3667	1	158	AUGUSTUS
2560	448	7488	0	573	3067	1	673	AUGUSTUS
2561	448	7489	0	3128	3647	1	135	AUGUSTUS
2562	448	7490	0	4426	10621	1	1710	AUGUSTUS
2563	449	7491	0	1577	3443	1	534	AUGUSTUS
2564	450	7492	1	176	2234	1	484	AUGUSTUS
2565	450	7493	0	7554	9614	1	634	AUGUSTUS
2566	451	7494	1	2	1920	1	541	AUGUSTUS
2567	451	7495	1	3536	6960	1	227	AUGUSTUS
2568	452	7496	0	562	3737	1	988	AUGUSTUS
2569	453	7497	0	1509	8807	1	2203	AUGUSTUS
2570	453	7498	0	10241	15514	1	1474	AUGUSTUS
2571	454	7499	0	1	817	1	176	AUGUSTUS
2572	454	7500	1	986	2280	1	300	AUGUSTUS
2573	455	7501	0	1	2111	1	648	AUGUSTUS
2574	456	7502	1	1	1055	1	109	AUGUSTUS
2575	456	7503	1	1126	1749	1	103	AUGUSTUS
2576	457	7504	1	1	2429	1	475	AUGUSTUS
2577	459	7505	1	1	1689	1	349	AUGUSTUS
2578	460	7506	1	2	7483	1	1726	AUGUSTUS
2579	460	7507	1	8256	9919	1	515	AUGUSTUS
2580	460	7508	1	10006	11754	1	390	AUGUSTUS
2581	461	7509	1	1	2750	1	474	AUGUSTUS
2582	462	7510	1	286	8214	1	1438	AUGUSTUS
2583	462	7511	0	15156	16727	1	198	AUGUSTUS
2584	462	7512	1	26436	28264	1	482	AUGUSTUS
2585	464	7513	0	1	2817	1	637	AUGUSTUS
2586	465	7514	0	1055	4447	1	825	AUGUSTUS
2587	466	7515	1	41	3329	1	351	AUGUSTUS
2588	467	7516	1	1	2546	1	675	AUGUSTUS
2589	468	7517	0	1903	3247	1	212	AUGUSTUS
2590	470	7518	0	360	4377	1	481	AUGUSTUS
2591	470	7519	0	4636	6097	1	112	AUGUSTUS
2592	470	7520	0	7613	10897	1	857	AUGUSTUS
2593	470	7521	0	11684	13767	1	403	AUGUSTUS
2594	470	7522	1	14716	19015	1	1312	AUGUSTUS
2595	471	7523	0	510	2637	1	260	AUGUSTUS
2596	472	7524	1	1	2836	1	842	AUGUSTUS
2597	473	7525	0	1	2347	1	217	AUGUSTUS
2598	474	7526	0	1	2674	1	788	AUGUSTUS
2599	475	7527	1	2	1919	1	441	AUGUSTUS
2600	475	7528	0	2645	3505	1	182	AUGUSTUS
2601	476	7529	1	216	2530	1	166	AUGUSTUS
2602	476	7530	0	3601	5067	1	312	AUGUSTUS
2603	476	7531	1	5776	13374	1	599	AUGUSTUS
2604	476	7532	1	13546	16324	1	716	AUGUSTUS
2605	476	7533	1	17256	20066	1	576	AUGUSTUS
2606	476	7534	0	20791	22347	1	247	AUGUSTUS
2607	476	7535	0	24910	26567	1	172	AUGUSTUS
2608	476	7536	0	28166	28917	1	132	AUGUSTUS
2609	476	7537	1	30026	36824	1	324	AUGUSTUS
2610	476	7538	1	37336	41627	1	1087	AUGUSTUS
2611	477	7539	1	1	4772	1	911	AUGUSTUS
2612	478	7540	1	2	2842	1	569	AUGUSTUS
2613	480	7541	1	5016	6351	1	296	AUGUSTUS
2614	480	7542	1	6546	7632	1	206	AUGUSTUS
2615	481	7543	0	1	4913	1	1150	AUGUSTUS
2616	482	7544	1	1	3011	1	401	AUGUSTUS
2617	482	7545	0	6249	10257	1	561	AUGUSTUS
2618	482	7546	0	12939	14277	1	358	AUGUSTUS
2619	482	7547	0	14327	17727	1	887	AUGUSTUS
2620	482	7548	0	19620	21957	1	266	AUGUSTUS
2621	482	7549	0	24711	30927	1	1592	AUGUSTUS
2622	483	7550	1	246	15983	1	3208	AUGUSTUS
2623	483	7551	0	17595	18107	1	101	AUGUSTUS
2624	483	7552	0	19169	28547	1	1323	AUGUSTUS
2625	483	7553	1	28846	30122	1	346	AUGUSTUS
2626	484	7554	1	2	5134	1	1475	AUGUSTUS
2627	485	7555	0	1757	4427	1	140	AUGUSTUS
2628	486	7556	1	2	5549	1	1275	AUGUSTUS
2629	488	7557	1	2	4730	1	1352	AUGUSTUS
2630	489	7558	0	2995	4827	1	463	AUGUSTUS
2631	489	7559	0	4937	6877	1	286	AUGUSTUS
2632	489	7560	0	7158	12967	1	1287	AUGUSTUS
2633	490	7561	0	1	977	1	144	AUGUSTUS
2634	491	7562	0	1	2257	1	487	AUGUSTUS
2635	492	7563	1	1	831	1	197	AUGUSTUS
2636	492	7564	1	4016	7526	1	918	AUGUSTUS
2637	493	7565	0	1	2979	1	606	AUGUSTUS
2638	494	7566	0	1	5847	1	126	AUGUSTUS
2639	494	7567	1	6046	7173	1	199	AUGUSTUS
2640	494	7568	1	7346	8249	1	268	AUGUSTUS
2641	495	7569	0	1	1697	1	409	AUGUSTUS
2642	495	7570	0	1747	3957	1	185	AUGUSTUS
2643	495	7571	0	4018	9127	1	1021	AUGUSTUS
2644	495	7572	1	9706	10854	1	187	AUGUSTUS
2645	495	7573	1	11256	19220	1	1514	AUGUSTUS
2646	495	7574	1	19316	20329	1	178	AUGUSTUS
2647	495	7575	1	22286	26314	1	813	AUGUSTUS
2648	495	7576	0	27952	28907	1	112	AUGUSTUS
2649	495	7577	0	30065	34807	1	466	AUGUSTUS
2650	495	7578	1	35626	36989	1	278	AUGUSTUS
2651	496	7579	1	45	1061	1	109	AUGUSTUS
2652	496	7580	1	1226	4778	1	523	AUGUSTUS
2653	496	7581	1	6426	8973	1	308	AUGUSTUS
2654	497	7582	0	1	1767	1	383	AUGUSTUS
2655	498	7583	1	1	1462	1	178	AUGUSTUS
2656	498	7584	0	2886	3697	1	103	AUGUSTUS
2657	499	7585	0	1	3007	1	991	AUGUSTUS
2658	499	7586	0	3173	4887	1	296	AUGUSTUS
2659	500	7587	0	15155	20857	1	599	AUGUSTUS
2660	500	7588	0	21018	22017	1	250	AUGUSTUS
